公司代码,公司简称,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地      区,省    份,城     市,所属行业,公司网址
300536,<a href='http://www.szse.cn/certificate/individual/index.html?code=300536' target='_blank'><u>农尚环境</u></a>,武汉农尚环境股份有限公司,"Wuhan Nusun Landscape Co., Ltd.",湖北省武汉市江岸区江汉北路34号九运大厦C单元23层1-3室,300536,农尚环境,2016-09-20,"167,593,219","61,110,544",,,,0,0,华中,湖北,武汉市,E 建筑业,www.nusunlandscape.com
300537,<a href='http://www.szse.cn/certificate/individual/index.html?code=300537' target='_blank'><u>广信材料</u></a>,江苏广信感光新材料股份有限公司,"Jiangsu Kuangshun Photosensitivity New-Material Stock Co., LTD.",江苏省江阴市青阳镇工业集中区华澄路18号,300537,广信材料,2016-08-30,"193,027,584","74,355,183",,,,0,0,华东,江苏,无锡市,C 制造业,www.kuangshun.com
300538,<a href='http://www.szse.cn/certificate/individual/index.html?code=300538' target='_blank'><u>同益股份</u></a>,深圳市同益实业股份有限公司,"Shenzhen Tongyi Industry Co., Ltd.",广东省深圳市宝安区宝安中心区兴华路南侧荣超滨海大厦B座0301、0302、0303、0305、0306、0310、1106,300538,同益股份,2016-08-26,"84,292,230","23,996,547",,,,0,0,华南,广东,深圳市,F 批发零售,www.tongyiplastic.com
300539,<a href='http://www.szse.cn/certificate/individual/index.html?code=300539' target='_blank'><u>横河模具</u></a>,宁波横河模具股份有限公司,"Ningbo Henghe Mould Co., Ltd.",浙江省慈溪市新兴产业集群区宗汉街道新兴大道588号,300539,横河模具,2016-08-30,"209,000,000","60,853,117",,,,0,0,华东,浙江,宁波市,C 制造业,www.mouldcenter.com
300540,<a href='http://www.szse.cn/certificate/individual/index.html?code=300540' target='_blank'><u>深冷股份</u></a>,成都深冷液化设备股份有限公司,"Chengdu Shenleng Liquefaction Plant Co.,Ltd.",四川省成都市郫都区成都现代工业港北片区港北四路335号,300540,深冷股份,2016-08-23,"124,409,995","64,034,361",,,,0,0,西南,四川,成都市,C 制造业,www.chengduair.com
300541,<a href='http://www.szse.cn/certificate/individual/index.html?code=300541' target='_blank'><u>先进数通</u></a>,北京先进数通信息技术股份公司,"Beijing Advanced Digital Technology Co.,Ltd.",北京市海淀区车道沟一号滨河大厦D座六层,300541,先进数通,2016-09-13,"181,166,996","75,664,699",,,,0,0,华北,北京,北京市,I 信息技术,www.adtec.com.cn
300542,<a href='http://www.szse.cn/certificate/individual/index.html?code=300542' target='_blank'><u>新晨科技</u></a>,新晨科技股份有限公司,"Brilliance Technology Co., Ltd.",北京市海淀区蓝靛厂东路2号院金源时代商务中心2号楼B座8层,300542,新晨科技,2016-09-20,"155,025,550","55,730,250",,,,0,0,华北,北京,北京市,I 信息技术,www.brilliance.com.cn
300543,<a href='http://www.szse.cn/certificate/individual/index.html?code=300543' target='_blank'><u>朗科智能</u></a>,深圳市朗科智能电气股份有限公司,"Shenzhen Longood Intelligent Electric Co.,LTD",广东省深圳市宝安区石岩街道上排社区爱群路同富裕工业区8-4#厂房,300543,朗科智能,2016-09-08,"120,000,000","42,600,000",,,,0,0,华南,广东,深圳市,C 制造业,www.longood.com
300545,<a href='http://www.szse.cn/certificate/individual/index.html?code=300545' target='_blank'><u>联得装备</u></a>,深圳市联得自动化装备股份有限公司,"Shenzhen Liande Automatic Equipment Co.,Ltd",广东省深圳市龙华区大浪街道大浪社区同富邨工业园A区3栋1-4层,300545,联得装备,2016-09-28,"144,118,272","46,306,392",,,,0,0,华南,广东,深圳市,C 制造业,www.liande-china.com
300546,<a href='http://www.szse.cn/certificate/individual/index.html?code=300546' target='_blank'><u>雄帝科技</u></a>,深圳市雄帝科技股份有限公司,Shenzhen Emperor Technology Company Limited,广东省深圳市南山区粤海街道深圳市软件产业基地1栋C座9层,300546,雄帝科技,2016-09-28,"135,205,000","64,337,875",,,,0,0,华南,广东,深圳市,C 制造业,www.xiongdi.cn
300547,<a href='http://www.szse.cn/certificate/individual/index.html?code=300547' target='_blank'><u>川环科技</u></a>,四川川环科技股份有限公司,"Sichuan Chuanhuan Technology Co., Ltd.",四川省大竹县东柳工业园区,300547,川环科技,2016-09-30,"123,488,430","61,635,194",,,,0,0,西南,四川,达州市,C 制造业,www.chuanhuan.com
300548,<a href='http://www.szse.cn/certificate/individual/index.html?code=300548' target='_blank'><u>博创科技</u></a>,博创科技股份有限公司,"Broadex Technologies Co.,Ltd.",浙江省嘉兴市南湖区亚太路306号,300548,博创科技,2016-10-12,"82,670,000","34,110,000",,,,0,0,华东,浙江,嘉兴市,C 制造业,www.broadex-tech.com
300549,<a href='http://www.szse.cn/certificate/individual/index.html?code=300549' target='_blank'><u>优德精密</u></a>,优德精密工业（昆山）股份有限公司,"JOUDER PRECISION INDUSTRY (KUNSHAN)CO.,LTD",江苏省昆山高科技工业园北门路3168号,300549,优德精密,2016-09-30,"133,340,000","61,039,975",,,,0,0,华东,江苏,苏州市,C 制造业,www.jouder.com
300550,<a href='http://www.szse.cn/certificate/individual/index.html?code=300550' target='_blank'><u>和仁科技</u></a>,浙江和仁科技股份有限公司,"Heren Health Co.,Ltd.",浙江省杭州市滨江区西兴街道新联路625号,300550,和仁科技,2016-10-18,"83,220,000","29,270,000",,,,0,0,华东,浙江,杭州市,I 信息技术,www.herenit.com
300551,<a href='http://www.szse.cn/certificate/individual/index.html?code=300551' target='_blank'><u>古鳌科技</u></a>,上海古鳌电子科技股份有限公司,"Shanghai Guao Electronic Technology Co., Ltd.",上海市普陀区同普路1225弄6号,300551,古鳌科技,2016-10-18,"110,040,000","64,892,700",,,,0,0,华东,上海,上海市,C 制造业,www.gooao.cn
300552,<a href='http://www.szse.cn/certificate/individual/index.html?code=300552' target='_blank'><u>万集科技</u></a>,北京万集科技股份有限公司,"BEIJING WANJI TECHNOLOGY CO.,LTD.",北京市海淀区中关村软件园12号楼一层A101B101二层A201B201三层A301B301,300552,万集科技,2016-10-21,"108,296,000","39,762,040",,,,0,0,华北,北京,北京市,I 信息技术,www.wanji.net.cn
300553,<a href='http://www.szse.cn/certificate/individual/index.html?code=300553' target='_blank'><u>集智股份</u></a>,杭州集智机电股份有限公司,"Hangzhou Jizhi Mechatronic Co., Ltd.",浙江省杭州市西湖区三墩镇西园三路10号,300553,集智股份,2016-10-21,"48,000,000","16,746,839",,,,0,0,华东,浙江,杭州市,C 制造业,www.zjjizhi.com
300554,<a href='http://www.szse.cn/certificate/individual/index.html?code=300554' target='_blank'><u>三超新材</u></a>,南京三超新材料股份有限公司,"NanJing Sanchao Advanced Materials Co.,Ltd.",江苏省南京市江宁区淳化街道泽诚路77号,300554,三超新材,2017-04-21,"93,600,000","46,589,225",,,,0,0,华东,江苏,南京市,C 制造业,www.diasc.com.cn
300555,<a href='http://www.szse.cn/certificate/individual/index.html?code=300555' target='_blank'><u>路通视信</u></a>,无锡路通视信网络股份有限公司,"Lootom Telcovideo Network(Wuxi) Co., Ltd",江苏省无锡市滨湖区五三零大厦1号十八层1802室,300555,路通视信,2016-10-18,"200,000,000","93,015,112",,,,0,0,华东,江苏,无锡市,C 制造业,www.lootom.com
300556,<a href='http://www.szse.cn/certificate/individual/index.html?code=300556' target='_blank'><u>丝路视觉</u></a>,丝路视觉科技股份有限公司,"Silkroad Visual Technology Co., Ltd.",广东省深圳市福田区福强路3030号文化体育产业总部大厦17楼,300556,丝路视觉,2016-11-04,"114,852,000","62,300,421",,,,0,0,华南,广东,深圳市,I 信息技术,www.silkroadcg.com
300557,<a href='http://www.szse.cn/certificate/individual/index.html?code=300557' target='_blank'><u>理工光科</u></a>,武汉理工光科股份有限公司,Wuhan Ligong Guangke CO.Ltd,湖北省武汉市东湖开发区武汉理工大学科技园,300557,理工光科,2016-11-01,"55,668,540","33,527,832",,,,0,0,华中,湖北,武汉市,C 制造业,www.wutos.com
300558,<a href='http://www.szse.cn/certificate/individual/index.html?code=300558' target='_blank'><u>贝达药业</u></a>,贝达药业股份有限公司,"Betta Pharmaceuticals Co.,Ltd",浙江省杭州市余杭经济技术开发区红丰路589号,300558,贝达药业,2016-11-07,"401,000,000","169,700,102",,,,0,0,华东,浙江,杭州市,C 制造业,www.bettapharma.com
300559,<a href='http://www.szse.cn/certificate/individual/index.html?code=300559' target='_blank'><u>佳发教育</u></a>,成都佳发安泰教育科技股份有限公司,"Chengdu Jiafaantai Education Technology Co.,Ltd.",四川省成都市武侯区武科西二路188号,300559,佳发教育,2016-11-01,"139,524,600","76,236,871",,,,0,0,西南,四川,成都市,I 信息技术,ww.jf-r.com
300560,<a href='http://www.szse.cn/certificate/individual/index.html?code=300560' target='_blank'><u>中富通</u></a>,中富通集团股份有限公司,"Zhong Fu Tong Group Co.,Ltd.",福建省福州市鼓楼区铜盘路软件大道89号软件园F区4号楼20、21、22层,300560,中富通,2016-11-01,"157,770,000","61,975,125",,,,0,0,华东,福建,福州市,I 信息技术,www.zftii.com
300561,<a href='http://www.szse.cn/certificate/individual/index.html?code=300561' target='_blank'><u>汇金科技</u></a>,珠海汇金科技股份有限公司,"SGSG Science&Technology Co., Ltd. Zhuhai",广东省珠海市软件园路1号会展中心3#第三层,300561,汇金科技,2016-11-17,"170,509,993","67,158,912",,,,0,0,华南,广东,珠海市,I 信息技术,www.sgsg.cc
300562,<a href='http://www.szse.cn/certificate/individual/index.html?code=300562' target='_blank'><u>乐心医疗</u></a>,广东乐心医疗电子股份有限公司,"Guangdong Transtek Medical Electronics Co.,Ltd",广东省中山市火炬开发区东利路105号A区,300562,乐心医疗,2016-11-16,"188,800,000","83,759,680",,,,0,0,华南,广东,中山市,C 制造业,www.lifesense.com
300563,<a href='http://www.szse.cn/certificate/individual/index.html?code=300563' target='_blank'><u>神宇股份</u></a>,神宇通信科技股份公司,Shenyu Communication Technology Inc.,江苏省江阴市长山大道22号,300563,神宇股份,2016-11-14,"80,000,000","32,075,000",,,,0,0,华东,江苏,无锡市,C 制造业,www.shenyucable.com
300565,<a href='http://www.szse.cn/certificate/individual/index.html?code=300565' target='_blank'><u>科信技术</u></a>,深圳市科信通信技术股份有限公司,"Shenzhen Kexin Communication Technology Co., Ltd",广东省深圳市光明新区公明办事处塘家社区高新科技园汇业路南科信小区第1栋,300565,科信技术,2016-11-22,"208,000,000","70,969,600",,,,0,0,华南,广东,深圳市,C 制造业,www.szkexin.com.cn
300566,<a href='http://www.szse.cn/certificate/individual/index.html?code=300566' target='_blank'><u>激智科技</u></a>,宁波激智科技股份有限公司,"Ningbo Exciton Technology Co., Ltd.",浙江省宁波高新区晶源路9号,300566,激智科技,2016-11-15,"161,504,850","94,583,267",,,,0,0,华东,浙江,宁波市,C 制造业,www.excitontech.cn
300567,<a href='http://www.szse.cn/certificate/individual/index.html?code=300567' target='_blank'><u>精测电子</u></a>,武汉精测电子集团股份有限公司,"WUHAN JINGCE ELECTRONIC GROUP CO.,LTD",湖北省武汉市洪山区书城路48#(北港工业园)1栋11层,300567,精测电子,2016-11-22,"163,614,000","83,684,250",,,,0,0,华中,湖北,武汉市,C 制造业,www.wuhanjingce.com
300568,<a href='http://www.szse.cn/certificate/individual/index.html?code=300568' target='_blank'><u>星源材质</u></a>,深圳市星源材质科技股份有限公司,"Shenzhen Senior Technology Material Co., Ltd.",广东省深圳市光明新区公明办事处田园路北,300568,星源材质,2016-12-01,"192,000,000","128,708,560",,,,0,0,华南,广东,深圳市,C 制造业,www.senior798.com
300569,<a href='http://www.szse.cn/certificate/individual/index.html?code=300569' target='_blank'><u>天能重工</u></a>,青岛天能重工股份有限公司,"QINGDAO TIANNENG  HEAVY INDUSTRIES CO.,LTD",山东省青岛胶州市李哥庄镇大沽河工业园,300569,天能重工,2016-11-25,"150,012,000","84,593,250",,,,0,0,华东,山东,青岛市,C 制造业,www.qdtnp.com
300570,<a href='http://www.szse.cn/certificate/individual/index.html?code=300570' target='_blank'><u>太辰光</u></a>,深圳太辰光通信股份有限公司,"T&S Communications Co.,Ltd",广东省深圳市坪山区锦绣中路8号太辰光通信科技园,300570,太辰光,2016-12-06,"229,996,800","94,869,522",,,,0,0,华南,广东,深圳市,C 制造业,www.china-tscom.com
300571,<a href='http://www.szse.cn/certificate/individual/index.html?code=300571' target='_blank'><u>平治信息</u></a>,杭州平治信息技术股份有限公司,"Hangzhou Anysoft Information Technology Co., Ltd.",浙江省杭州市江干区九盛路9号A18幢5楼518室,300571,平治信息,2016-12-13,"120,369,900","68,943,000",,,,0,0,华东,浙江,杭州市,I 信息技术,www.anysoft.cn
300572,<a href='http://www.szse.cn/certificate/individual/index.html?code=300572' target='_blank'><u>安车检测</u></a>,深圳市安车检测股份有限公司,"SHENZHEN ANCHE TECHNOLOGIES CO., LTD.",广东省深圳市南山区学府路63号高新区联合总部大厦35楼,300572,安车检测,2016-12-06,"121,057,200","55,909,800",,,,0,0,华南,广东,深圳市,C 制造业,www.anche.cn
300573,<a href='http://www.szse.cn/certificate/individual/index.html?code=300573' target='_blank'><u>兴齐眼药</u></a>,沈阳兴齐眼药股份有限公司,"Shenyang Xingqi Pharmaceutical Co., Ltd.",辽宁省沈阳市东陵区泗水街68号,300573,兴齐眼药,2016-12-08,"80,000,000","53,488,500",,,,0,0,东北,辽宁,沈阳市,C 制造业,www.sinqi.com
300575,<a href='http://www.szse.cn/certificate/individual/index.html?code=300575' target='_blank'><u>中旗股份</u></a>,江苏中旗科技股份有限公司,"Jiangsu Flag Chemical Industry Co.,Ltd.",江苏省南京市南京化学工业园区长丰河路309号,300575,中旗股份,2016-12-20,"73,350,000","34,391,025",,,,0,0,华东,江苏,南京市,C 制造业,www.flagchem.com
300576,<a href='http://www.szse.cn/certificate/individual/index.html?code=300576' target='_blank'><u>容大感光</u></a>,深圳市容大感光科技股份有限公司,"Shenzhen Rongda Photosensitive & Technology Co., Ltd.",广东省深圳市宝安区福永街道福永立新湖第一科技园研发楼第1-3楼,300576,容大感光,2016-12-20,"120,000,000","39,913,895",,,,0,0,华南,广东,深圳市,C 制造业,www.szrd.com
300577,<a href='http://www.szse.cn/certificate/individual/index.html?code=300577' target='_blank'><u>开润股份</u></a>,安徽开润股份有限公司,"Anhui Korrun Co.,Ltd",安徽省滁州市同乐路1555号,300577,开润股份,2016-12-21,"217,675,980","63,755,165",,,,0,0,华东,安徽,滁州市,C 制造业,www.korrun.com
300578,<a href='http://www.szse.cn/certificate/individual/index.html?code=300578' target='_blank'><u>会畅通讯</u></a>,上海会畅通讯股份有限公司,"BizConf Telecom Co.,Ltd.",上海市金山区吕巷镇红光路4200-4201号2757室,300578,会畅通讯,2017-01-25,"132,409,800","59,790,960",,,,0,0,华东,上海,上海市,I 信息技术,www.bizconf.cn
300579,<a href='http://www.szse.cn/certificate/individual/index.html?code=300579' target='_blank'><u>数字认证</u></a>,北京数字认证股份有限公司,"BeiJing Certificate Authority Co., Ltd.",北京市海淀区北四环西路68号1501号,300579,数字认证,2016-12-23,"120,000,000","42,983,367",,,,0,0,华北,北京,北京市,I 信息技术,www.bjca.org.cn
300580,<a href='http://www.szse.cn/certificate/individual/index.html?code=300580' target='_blank'><u>贝斯特</u></a>,无锡贝斯特精机股份有限公司,"Best Precision Machinery Co., Ltd.",江苏省无锡市鸿桥路801-2702,300580,贝斯特,2017-01-11,"200,000,000","66,106,400",,,,0,0,华东,江苏,无锡市,C 制造业,www.wuxibest.com
300581,<a href='http://www.szse.cn/certificate/individual/index.html?code=300581' target='_blank'><u>晨曦航空</u></a>,西安晨曦航空科技股份有限公司,"Xi""an ChenXi Aviation Technology Corp.,Ltd.",陕西省西安市高新区锦业路69号创业园C区11号,300581,晨曦航空,2016-12-20,"171,760,000","59,660,000",,,,0,0,西北,陕西,西安市,C 制造业,
300582,<a href='http://www.szse.cn/certificate/individual/index.html?code=300582' target='_blank'><u>英飞特</u></a>,英飞特电子（杭州）股份有限公司,"Inventronics (Hangzhou), Inc.",浙江省杭州市滨江区长河街道江虹路459号A座,300582,英飞特,2016-12-28,"201,134,326","119,383,043",,,,0,0,华东,浙江,杭州市,C 制造业,cn.inventronics-co.com
300583,<a href='http://www.szse.cn/certificate/individual/index.html?code=300583' target='_blank'><u>赛托生物</u></a>,山东赛托生物科技股份有限公司,"Shandong Sito Bio-technology Co., Ltd.",山东省菏泽市定陶县东外环路南段,300583,赛托生物,2017-01-06,"107,988,667","34,043,947",,,,0,0,华东,山东,菏泽市,C 制造业,www.sitobiotech.com
300584,<a href='http://www.szse.cn/certificate/individual/index.html?code=300584' target='_blank'><u>海辰药业</u></a>,南京海辰药业股份有限公司,"Nanjing Hicin Pharmaceutical CO.,LTD.",江苏省南京市经济技术开发区恒发路1号,300584,海辰药业,2017-01-12,"120,000,000","47,423,552",,,,0,0,华东,江苏,南京市,C 制造业,www.hicin.cn
300585,<a href='http://www.szse.cn/certificate/individual/index.html?code=300585' target='_blank'><u>奥联电子</u></a>,南京奥联汽车电子电器股份有限公司,"NanJing AoLian AE&EA Co.,Ltd",江苏省南京市江宁区谷里街道东善桥工业集中区,300585,奥联电子,2016-12-29,"161,767,000","83,712,800",,,,0,0,华东,江苏,南京市,C 制造业,www.njaolian.com
300586,<a href='http://www.szse.cn/certificate/individual/index.html?code=300586' target='_blank'><u>美联新材</u></a>,广东美联新材料股份有限公司,"Malion New Materials Co., Ltd.",广东省汕头市美联路1号,300586,美联新材,2017-01-04,"240,000,000","61,212,500",,,,0,0,华南,广东,汕头市,C 制造业,www.malion.cn
300587,<a href='http://www.szse.cn/certificate/individual/index.html?code=300587' target='_blank'><u>天铁股份</u></a>,浙江天铁实业股份有限公司,"Zhejiang Tiantie Industry Co., Ltd.",浙江省天台县人民东路928号,300587,天铁股份,2017-01-05,"106,500,000","42,081,376",,,,0,0,华东,浙江,台州市,C 制造业,www.tiantie.cn
